editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
71.36.99.75,3.205641929796442e-05,8.603951502346979e-05,0.28169170625949297,0.0,0.0
Sylvia Anna,0.0,1.94203807960505e-27,0.0,0.0,0.0
Mnnlaxer,0.0006090719666613239,0.0014659597437182807,0.33414890497657007,3.9657640513942026e-10,0.9941520467836257
45.73.14.41,3.205641929796442e-05,8.603951502346979e-05,0.28169170625949297,0.0,0.0
Cosy-ch,0.0,1.94203807960505e-27,0.0,0.0,0.0
Lý Lượng Tử,3.205641929796442e-05,7.090726838966984e-05,0.28558775638290673,0.0,0.0
Billyalbertor,6.411283859592884e-05,0.00014686735845014133,0.2961493431592248,0.0,1.0
JarrahTree,0.003974995992947588,0.005454094923085281,0.3390771128631626,2.1805687799182485e-05,0.6007081038552321
RMJJRM,0.0,1.94203807960505e-27,0.0,0.0,0.0
Jim Grisham,0.0,1.94203807960505e-27,0.0,0.0,0.0
Palapa,0.0,1.94203807960505e-27,0.0,0.0,0.0
A.H.M Fuad,0.0,1.94203807960505e-27,0.0,0.0,0.0
Hercule,0.0006731848052572528,0.0009254714046595859,0.342016526525965,1.4563451529458787e-05,0.45714285714285713
Namemiso,0.0,1.94203807960505e-27,0.0,0.0,0.0
Esponenziale,3.205641929796442e-05,5.55760117597115e-05,0.26111121665249437,0.0,0.0
Blackisnewyellow,0.0,1.94203807960505e-27,0.0,0.0,0.0
Torsch,0.00012822567719185767,0.00015318726841525077,0.28153735660648876,0.0,1.0
Vachovec1,0.0009616925789389325,0.0008483224725895072,0.3045337780434295,4.06223074384007e-06,0.5080459770114942
Quest for Truth,0.00012822567719185767,0.00032928344919627847,0.3039974352218114,0.0,1.0
Sergiu S.,0.0,1.94203807960505e-27,0.0,0.0,0.0
Gzen92,0.002853021317518833,0.0032601717901752994,0.33128299641712367,8.966635090621938e-05,0.381511746680286
Juandev,0.007597371373617567,0.00922116284551173,0.367925488710255,0.00012796389939689586,0.4676035185582493
Lyokoï,0.005000801410482449,0.005231456315492115,0.33893666733732414,0.00012476967824727236,0.480479735318445
Iopensa,6.411283859592884e-05,5.897972994234961e-05,0.27265006783635026,0.0,1.0
Guise,0.0008334669017470748,0.000501728472297099,0.29254952989924543,5.407509555748958e-07,0.5261538461538462
Ham II,0.0031094726719025486,0.0044664190163270735,0.35166850662227117,5.795241604987574e-06,0.6576460481099656
213.205.252.149,0.0,1.94203807960505e-27,0.0,0.0,0.0
CodeCat,0.0006731848052572528,0.0010285270590601261,0.30505938000760524,2.41361126880338e-07,0.7047619047619048
50.53.1.33,0.0027568520596249397,0.004212382721176791,0.3367257840864878,1.2688731953582281e-06,0.6946648426812585
109.67.125.242,6.411283859592884e-05,0.00015694678341313963,0.28961966280904505,0.0,1.0
151.177.62.155,0.0,1.94203807960505e-27,0.0,0.0,0.0
Ælfgar,0.0010899182561307902,0.0011384519137454918,0.34475970347274415,6.404394430589046e-06,0.750445632798574
Бериллий,0.0002885077736816798,0.0005240777598814794,0.29663044717654785,9.089327512650036e-08,0.9722222222222222
TJRC,0.0005449591280653951,0.0008991586772171754,0.3136203383637692,2.4700720157081695e-08,0.7720588235294118
Chtfn,0.0,1.94203807960505e-27,0.0,0.0,0.0
Mary McAllen,0.0013143131912165412,0.001766805940025854,0.32166563196358516,0.0,1.0
Nicob1984,0.003462093284180157,0.0027135809822783907,0.3265675204648705,0.0,1.0
2001:7D0:81F7:B580:E927:607E:89F7:B824,0.00016028209648982208,7.907167568576547e-05,0.27179143310432785,5.777980528907487e-08,0.6
Ben Skála,0.01698990222792114,0.030262548637007742,0.37895656404670186,8.758928791987844e-05,0.8491921389592324
Marcok,0.005994550408719346,0.005561333629905122,0.3674726498079105,0.00019131726055639174,0.3438560174803059
62.226.86.126,3.205641929796442e-05,4.947790438629749e-05,0.2654849809188884,0.0,0.0
ԱշոտՏՆՂ,0.0034941497034781215,0.004641116756629055,0.3762397288464624,7.209668258640576e-05,0.5891946992864424
Раммон,0.0009296361596409682,0.0010777890983015288,0.3175600884964327,5.715485400698836e-06,0.5073891625615764
Seryo93,0.0013784260298124699,0.0012318968897768597,0.32639384256475473,1.2502872039537877e-05,0.4806201550387597
Pro patria semper,0.00044878987017150186,0.00025333866978020795,0.2884023287000158,8.016608931736444e-08,0.7032967032967034
77.179.204.253,0.00038467703157557304,0.0004112343255175614,0.2977096411282499,4.946596474000389e-07,0.9090909090909091
Escuzao,6.411283859592884e-05,4.8996508239622076e-05,0.26613415882159064,0.0,1.0
Sciking,6.411283859592884e-05,8.338874361291375e-05,0.2830159813113367,5.395557603450421e-05,0.0
Mondschein,3.205641929796442e-05,1.3751225655355305e-07,0.21179399142095143,0.0,0.0
Beleg Tâl,0.00746914569642571,0.008357284735970777,0.3686129933773367,4.485476491381528e-05,0.5647846677519609
Barcival,0.00019233851578778652,0.00030530898115785414,0.30834183153837624,2.5929823566381512e-08,0.7333333333333333
Vladis13,0.0012502003526206123,0.002062635518876222,0.3576226221600973,6.0284157449345026e-05,0.6491228070175439
Fincle,0.0,1.94203807960505e-27,0.0,0.0,0.0
PeterShawhan,0.0,1.94203807960505e-27,0.0,0.0,0.0
2A00:801:212:BEF2:F805:B7BC:A751:95D3,0.0,1.94203807960505e-27,0.0,0.0,0.0
Dan scott,0.0012181439333226478,0.0009690590549472771,0.3247721647687135,1.3680227950778255e-05,0.4722617354196302
Sic19,0.029588075012021157,0.042125391669297046,0.3962041029526363,0.00033581633523946034,0.48115759465855706
Julienpedia,6.411283859592884e-05,7.103402397127002e-05,0.2694446888588845,0.0,1.0
Chris XC3000,0.0010578618368328257,0.0013874162233656663,0.321095302828898,7.458585008847043e-06,0.5757575757575758
Maxie1hoi,0.0,1.94203807960505e-27,0.0,0.0,0.0
Unendlicheweiten,6.411283859592884e-05,0.00013722085692798467,0.28207652116858783,0.0,1.0
Triplec85,0.00038467703157557304,0.00014746658948746897,0.3021928766420124,5.81000264158421e-05,0.2727272727272727
PePeEfe,0.0023080621894534382,0.002341749295920427,0.33537129581582614,1.829058535822718e-05,0.5054773082942097
Taz,0.0016989902227921142,0.0009906715386636229,0.315690646658629,7.134223670756317e-06,0.5036284470246735
Лёня Голиков,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2001:7D0:81F7:B580:28DC:2305:A430:90FC,0.0018592723192819363,0.0011762488387228702,0.3167179230930892,0.0,1.0
Econterms,0.0008655233210450393,0.0012104733277124372,0.30754350775404804,5.4762888542017194e-05,0.5669515669515669
GorillaWarfare,0.0008655233210450393,0.0013768744830720526,0.3130160602551684,4.858146968965347e-08,0.8831908831908832
61.125.222.6,0.0,1.94203807960505e-27,0.0,0.0,0.0
Andrei Stroe,0.019682641448950152,0.017024615927283257,0.391764054135946,0.0003471626928846847,0.3307915893958797
HVL,0.0005129027087674307,0.0008501122116615714,0.3210579748467044,2.8403465253622055e-06,0.7083333333333334
113.162.238.108,3.205641929796442e-05,7.726668153123848e-05,0.2865768080970583,0.0,0.0
Be..anyone,0.0021798365122615805,0.0032574095122625234,0.33963483977511544,3.2642762335373874e-05,0.6259877085162423
76.64.108.178,3.205641929796442e-05,7.948380579786631e-05,0.2776595485478662,0.0,0.0
HakanIST,0.04516749479083187,0.048214819734538575,0.4143646961187324,0.0017733674940739177,0.26537397574037036
Pyxis Solitary,0.00012822567719185767,0.00010980363292465792,0.2799321592004005,5.877446817998911e-09,0.16666666666666666
Jpfagerback,3.205641929796442e-05,9.764818400221677e-05,0.2860018070581716,0.0,0.0
Nicknack009,0.0,1.94203807960505e-27,0.0,0.0,0.0
Duesentrieb,0.00602660682801731,0.007696524624298864,0.3411557023725458,1.639272300993443e-05,0.5155307771077483
Eitan96,0.0,1.94203807960505e-27,0.0,0.0,0.0
Tinker Bell,0.024971950633114283,0.017475195957594645,0.3730695619373005,0.0009670780300328908,0.1675274146869462
Yarzaryeni,0.0,1.94203807960505e-27,0.0,0.0,0.0
64.113.186.108,3.205641929796442e-05,5.385829461170988e-05,0.2792951937533286,0.0,0.0
AstroU,0.0,1.94203807960505e-27,0.0,0.0,0.0
1Veertje,0.005513704119249879,0.0066452623969037155,0.36453209254485,0.0001335591689326525,0.45478036175710596
Stigmj,0.0003526206122776086,0.0004838791229460153,0.3005771797435659,1.6640856768289884e-06,0.38181818181818183
Quercus solaris,0.00012822567719185767,0.00023861337914681116,0.30080634994419003,0.0,1.0
Ds77,0.0,1.94203807960505e-27,0.0,0.0,0.0
Discanto,0.0015066517070043276,0.0014315431465309542,0.31661353353373095,2.0936864659488354e-05,0.3820536540240518
Xx236,0.00025645135438371534,0.0005561516336587823,0.31053037424350044,4.033156809431226e-08,0.8571428571428571
2804:14D:4CC1:110F:3DA4:19BD:5FFA:7C99,0.0,1.94203807960505e-27,0.0,0.0,0.0
Galazan,9.616925789389326e-05,0.00022037674819029796,0.30182546136051164,0.0,1.0
78.146.137.89,0.0,1.94203807960505e-27,0.0,0.0,0.0
Federico Leva (BEIC),0.0012502003526206123,0.001776859257063593,0.3249966990828574,3.1240432577281093e-06,0.6194331983805668
FocalPoint,0.012950793396377626,0.01403906456922719,0.3926064077663405,0.00021828554359754786,0.3476156548657347
Miraceti,0.0,1.94203807960505e-27,0.0,0.0,0.0
Suz-b,6.411283859592884e-05,0.00014817394992090832,0.2946131718567175,0.0,1.0
JanSuchy,0.00016028209648982208,0.00028649938988790615,0.3110944184321432,1.8212353663726687e-08,0.9
Martinligabue,0.003622375380669979,0.0044243266560380955,0.34169386942546875,5.542461022245815e-06,0.8542983565107459
Mbegali,6.411283859592884e-05,0.00014092079373227576,0.2869564589065487,0.0,1.0
Ludo29,0.0012181439333226478,0.0017651840036102175,0.3175281412605569,7.357401600808538e-05,0.46799431009957326
Anonymous_username_13,6.411283859592884e-05,0.0001094682980358879,0.2963439822553928,0.0,1.0
حصار,9.616925789389326e-05,0.00021661748326576614,0.31270594158930576,0.0,1.0
Soothrhins,0.0,1.94203807960505e-27,0.0,0.0,0.0
Hindustanilanguage,0.002147780092963616,0.0021293875047493833,0.3538708352214433,7.154748151438999e-05,0.44369063772048845
SOAD KoRn,0.0,1.94203807960505e-27,0.0,0.0,0.0
Nguyentrongphu,0.00038467703157557304,0.0006268255035037199,0.30995532606235615,0.0,1.0
Outlier59,6.411283859592884e-05,0.00017967704705111937,0.28915344523617387,0.0,1.0
T.seppelt,0.012149382913928515,0.01453884720198186,0.37447966231717167,0.00028921035027130505,0.47994583350783876
185.24.184.195,0.0,1.94203807960505e-27,0.0,0.0,0.0
91.9.118.166,0.0,1.94203807960505e-27,0.0,0.0,0.0
189.62.181.53,0.0,1.94203807960505e-27,0.0,0.0,0.0
83.30.244.88,0.0,1.94203807960505e-27,0.0,0.0,0.0
Martin Kraft,0.0003526206122776086,0.00045606856695307483,0.32063397908849334,8.653584246274289e-07,0.7090909090909091
Do not follow,0.011444141689373298,0.01251402140846355,0.3870491319140692,8.759868818606372e-05,0.39443867434614294
Fahimrazick,0.007020355826254207,0.0026314477797203077,0.3089281802770045,2.144118010981626e-07,0.991035147249801
KTo288,0.0019554415771758293,0.003023750318506577,0.3402677549560427,1.7396805516949254e-06,0.848087431693989
Fabimaru,0.0004167334508735374,0.0005497436459750767,0.3148314347585507,6.44765165377395e-07,0.6282051282051282
Micpol,0.00022439493508575093,0.0005161303203224289,0.30213502170296214,0.0,1.0
Nikosguard,0.03125500881551531,0.04305055388051517,0.3928856690148628,0.0007121710405433725,0.4516506081187806
TwoWings,0.0010258054175348614,0.001698627444214744,0.337296392486616,1.333577106570422e-05,0.6754032258064516
Laurianna2,0.0002885077736816798,0.00044273504989453776,0.30275605126412536,2.5212905164043443e-07,0.75
M0d3M,0.0,1.94203807960505e-27,0.0,0.0,0.0
92.4.96.96,3.205641929796442e-05,4.618166553300811e-24,4.2741892397285886e-05,0.0,0.0
84.46.52.185,6.411283859592884e-05,6.531074061711786e-24,6.411283859592884e-05,2.055293921777548e-09,0.0
62.64.152.154,3.205641929796442e-05,4.618166553300811e-24,4.2741892397285886e-05,0.0,0.0
Lulú menea la patita,0.0,1.94203807960505e-27,0.0,0.0,0.0
2600:1702:31B0:9CE0:722A:D5FF:FE5F:7FD2,9.616925789389326e-05,0.00015581709021822397,0.2909200815991943,1.609072171551741e-08,0.6666666666666666
Nous,0.00016028209648982208,0.00031455404299976866,0.29876035262130585,4.757947476337528e-07,0.6
Dr.üsenfieber,0.039365282897900304,0.045862971690106336,0.4121078414730063,0.0006320184367667719,0.3232334896957437
RikVII,0.00012822567719185767,0.0001886348997805407,0.2957964681703883,1.416565552604655e-07,0.3333333333333333
Kitayama,0.008591120371854465,0.007756552659088369,0.36823209328418016,0.00012566114019133174,0.46388842305327294
178.232.136.109,0.0005449591280653951,0.0005600001354326158,0.3040727442478779,0.0,1.0
Rotpunkt,0.003013303414008655,0.004345704929676902,0.3623856055152016,2.3053358335547867e-05,0.5660032029283917
CAJH,3.205641929796442e-05,9.793300630757293e-05,0.2857576677451377,0.0,0.0
Hannes 24,0.004744350056098734,0.005834984012350217,0.3517580894292439,9.951385190462522e-06,0.8992461849604707
TAKASUGI Shinji,6.411283859592884e-05,9.503052664794956e-05,0.28750163435679277,0.0,1.0
唐吉訶德的侍從,0.0008334669017470748,0.0015484801396228097,0.34230796971137223,1.7050734561134915e-05,0.6584615384615384
Houjou,6.411283859592884e-05,2.331291993648082e-05,0.271021277916743,0.0,1.0
89.8.244.68,3.205641929796442e-05,8.788019300410808e-05,0.2828782853253458,0.0,0.0
Daniel-tbs,3.205641929796442e-05,1.9947167741672834e-05,0.2654562729430591,0.0,0.0
192.114.91.211,3.205641929796442e-05,8.024077074831052e-05,0.28426861888591143,0.0,0.0
78.73.94.165,0.0005129027087674307,0.0008850727356401112,0.30766342111417044,1.5229525225158108e-08,0.8083333333333333
Jérémy-Günther-Heinz Jähnick,0.01923385157877865,0.026487404498677678,0.3881847915709257,0.00044196826890683175,0.5331274346132443
Modern primat,0.0003526206122776086,0.00038993618866713233,0.3074921449236042,3.982882533241478e-09,0.8727272727272727
John123521,0.00022439493508575093,0.0005340092868049832,0.32628297836563797,9.28339619175544e-09,0.9523809523809523
RoesslerP,0.00012822567719185767,7.014333656033324e-05,0.2728318794399952,3.013632235914592e-10,0.6666666666666666
Jedudedek,0.0033659240262862637,0.003401564049945411,0.34676176092051814,2.978092370315564e-05,0.4606227106227106
Xbony2,0.002532457124539189,0.001713446884990741,0.3194287101804446,2.718575404234966e-07,0.9818240830899059
Triggerhippie4,0.0021798365122615805,0.0024203279522969586,0.327754422148803,1.8082958332013237e-05,0.4929762949956102
Gamren,0.0,1.94203807960505e-27,0.0,0.0,0.0
Joao4669,0.0024683442859432603,0.003357616679631188,0.3617625726106595,0.00025087112862562475,0.4634313055365687
Matthias Winkelmann,0.024779612117326495,0.03446372996447442,0.39406994608231033,0.00039934607970562764,0.49207716386596867
DoctorTexan,0.0018592723192819363,0.002402252081320489,0.33501024407961805,1.1812448255172145e-05,0.6497277676950998
Rodhullandemu,0.002372175028049367,0.003379497335163621,0.35345191247741625,6.396672952964896e-05,0.5783043317289893
메이,0.0,1.94203807960505e-27,0.0,0.0,0.0
Bombenleger,3.205641929796442e-05,8.024077074831052e-05,0.28426861888591143,0.0,0.0
Cyrille37,9.616925789389326e-05,0.0001919580435761919,0.29803091196971404,0.0,1.0
Magioladitis,0.00032056419297964416,0.0006002236184823079,0.30987272927139986,5.180842440171053e-07,0.8
117Avenue,0.011219746754287547,0.011858383232167502,0.36363813155552865,3.203278234323813e-05,0.707425296766271
Stywiz,0.0,1.94203807960505e-27,0.0,0.0,0.0
Glennznl,0.0004167334508735374,0.0006303008366690624,0.30813111860104614,4.971923197264033e-07,0.6923076923076923
Nikolay Kazak,0.0020195544157717584,0.0017093716428382925,0.32662062558469057,6.210314244715986e-06,0.978494623655914
రవిచంద్ర,0.0003526206122776086,0.0005031240927223069,0.30274775407726723,1.3851218693954754e-06,0.5818181818181818
Nonoranonqui,0.0011540310947267191,0.0014498988495262822,0.3129850207115753,8.975609546119088e-07,0.6841269841269841
Покровитель хлебных злаков,3.205641929796442e-05,7.726668153123848e-05,0.2865768080970583,0.0,0.0
Bennylin,0.005898381150825453,0.007243234039946015,0.3526057804473549,0.00010286646332860058,0.46875742456640535
SJK,0.00660362237538067,0.008287353833470772,0.3803133817098291,7.27635085881999e-05,0.4686715605020128
Furjo,6.411283859592884e-05,7.449632290147958e-05,0.2894716750350581,0.0,1.0
77.179.249.201,0.0,1.94203807960505e-27,0.0,0.0,0.0
AjaxSmack,0.0003526206122776086,0.0005870739784170913,0.3153797101855801,4.1368082173027935e-07,0.8
Andrawaag,0.023112678313832347,0.021626282866157396,0.4040512352928953,0.0009117572402453155,0.29345815996301433
Nanorsuaq,3.205641929796442e-05,8.024077074831052e-05,0.28426861888591143,0.0,0.0
111.250.20.143,0.0,1.94203807960505e-27,0.0,0.0,0.0
Je suis Nigérian,0.0005449591280653951,0.0005505633791917462,0.3111776678786328,9.448523106326949e-06,0.4338235294117647
Lee,0.01682962013143132,0.01116234973273057,0.3504858275492689,0.00010708696103738441,0.465467102871683
Kiril99,3.205641929796442e-05,7.726668153123848e-05,0.2865768080970583,0.0,0.0
Ksupriya91,6.411283859592884e-05,0.00010936561325179324,0.2752725523541752,0.0,1.0
GodeNehler,0.0008334669017470748,0.001184561495034484,0.33038139780857745,3.772341649749365e-06,0.6061538461538462
109.252.70.120,0.001987497996473794,0.0016486440584797008,0.31348684124195936,0.0,1.0
Metalindustrien,0.0002885077736816798,0.0003772004447226868,0.29827232050883334,4.810487146585829e-09,0.8611111111111112
Dacoucou,0.0013463696105145055,0.0016116024295486956,0.32047585032202625,7.329907334166941e-06,0.4819976771196283
Messir,3.205641929796442e-05,8.603951502346979e-05,0.28169170625949297,0.0,0.0
Marv1N,0.00413527808943741,0.00464395140820325,0.339917006631755,1.4871634340908354e-05,0.4881298449612403
Գնդապետ Մնացական Ռ. Խաչատրեան,0.0,1.94203807960505e-27,0.0,0.0,0.0
Alexbateman,0.0,1.94203807960505e-27,0.0,0.0,0.0
85.253.64.90,0.0,1.94203807960505e-27,0.0,0.0,0.0
Amitayzl,9.616925789389326e-05,0.00013930418206326475,0.2884550434374861,1.728517936900417e-08,0.3333333333333333
Korg,0.0013784260298124699,0.002577973904737386,0.3602818732804581,2.8697000601090683e-05,0.7320044296788483
Crang115,0.0,1.94203807960505e-27,0.0,0.0,0.0
Rz98,0.0015387081263022922,0.001891399970130777,0.33678224466946344,3.853420361044255e-06,0.8882978723404256
Draco305,0.0,1.94203807960505e-27,0.0,0.0,0.0
Ykvach,0.010001602820964899,0.010047557122387,0.37616286025454687,3.885082195536158e-05,0.8233160194574985
MARC912374,0.0,1.94203807960505e-27,0.0,0.0,0.0
Benreis,0.0,1.94203807960505e-27,0.0,0.0,0.0
Bujo,9.616925789389326e-05,0.00012713657328475446,0.2860462408504876,0.0,1.0
Marcocor,0.0,1.94203807960505e-27,0.0,0.0,0.0
Anon lynx,3.205641929796442e-05,9.943234967577856e-25,3.205641929796442e-05,0.0,0.0
Zache,0.008462894694662606,0.01037837449471055,0.3758045550688168,8.724054557024287e-05,0.47721511694895724
90.190.58.17,9.616925789389326e-05,8.536649390697338e-05,0.28217018642465913,0.0,1.0
